No,Tanggal,Nama,Awal,Tambahan,Penjualan,Diambil,Sisa,Total
8987,25/08/2022,Cake Keju,4,0,2,0,2,2
8988,25/08/2022,Cake Keju Meses,4,0,3,0,1,3
8989,25/08/2022,Cake Meses,0,0,0,0,0,0
8990,25/08/2022,Aloha,2,0,2,0,0,2
8991,25/08/2022,Abon,3,3,3,0,3,3
8992,25/08/2022,Ayam,3,2,3,0,2,3
8993,25/08/2022,Almond,0,0,0,0,0,0
8994,25/08/2022,Cocopandan,4,2,4,0,2,4
8995,25/08/2022,Cheesy,0,0,0,0,0,0
8996,25/08/2022,Chocy Lover,2,3,2,0,3,2
8997,25/08/2022,Cream Keju,4,2,4,0,2,4
8998,25/08/2022,Durian,4,0,2,0,2,2
8999,25/08/2022,Long Stik,3,0,2,0,1,2
9000,25/08/2022,Rapisa,3,0,2,0,1,2
9001,25/08/2022,Space Jam,3,0,0,0,3,0
9002,25/08/2022,Pisang Coklat,9,0,5,0,4,5
9003,25/08/2022,Kacang Merah,3,0,3,0,0,3
9004,25/08/2022,Vanilla,1,0,0,0,1,0
9005,25/08/2022,Banana,4,0,2,0,2,2
9006,25/08/2022,Mocca,0,0,0,0,0,0
9007,25/08/2022,Susu,0,0,0,0,0,0
9008,25/08/2022,Srikaya,0,0,0,0,0,0
9009,25/08/2022,Roman Tape,3,0,3,0,0,3
9010,25/08/2022,Donat,0,0,0,0,0,0
9011,25/08/2022,Krumpul,6,6,3,0,9,3
9012,25/08/2022,Tiramisu,4,3,1,0,6,1
9013,26/08/2022,Bronis Kukus,3,4,0,0,7,0
9014,26/08/2022,Bronis Oven,2,0,0,0,2,0
9015,26/08/2022,F 20,1,1,0,0,2,0
9016,26/08/2022,B 20,1,1,0,0,2,0
9017,26/08/2022,F Kacang,0,0,0,0,0,0
9018,26/08/2022,B Kacang,0,0,0,0,0,0
9019,26/08/2022,Marmer Kotak,2,0,0,0,2,0
9020,26/08/2022,Marmer Bulat,1,0,0,0,1,0
9021,26/08/2022,Pandan Kotak,1,0,0,0,1,0
9022,26/08/2022,Pandan Bulat,0,0,0,0,0,0
9023,26/08/2022,Chiffon Keju,0,0,0,0,0,0
9024,26/08/2022,Chiffon Biasa,0,0,0,0,0,0
9025,26/08/2022,Bakpia,0,0,0,0,0,0
9026,26/08/2022,Tawar,2,4,3,0,3,3
9027,26/08/2022,Taker,12,0,0,0,12,0
9028,26/08/2022,Lapis Warna 20 cm Kotak,0,0,0,0,0,0
9029,26/08/2022,Lapis Warna 20 cm Bulat,0,0,0,0,0,0
9030,26/08/2022,Lapis Warna 18 cm Kotak,0,0,0,0,0,0
9031,26/08/2022,Roll Nanas K,2,0,0,0,2,0
9032,26/08/2022,Roll Coklat B,0,0,0,0,0,0
9033,26/08/2022,Roll Coklat K,2,0,0,0,2,0
9034,26/08/2022,Cake Tape,0,3,0,0,3,0
9035,26/08/2022,Cake Spekuk,2,0,0,0,2,0
9036,26/08/2022,Cake Keju,2,0,0,0,2,0
9037,26/08/2022,Cake Keju Meses,1,0,1,0,0,1
9038,26/08/2022,Cake Meses,0,0,0,0,0,0
9039,26/08/2022,Aloha,0,2,0,0,2,0
9040,26/08/2022,Abon,3,4,0,0,7,0
9041,26/08/2022,Ayam,2,2,0,0,4,0
9042,26/08/2022,Almond,0,0,0,0,0,0
9043,26/08/2022,Cocopandan,2,0,0,0,2,0
9044,26/08/2022,Cheesy,0,0,0,0,0,0
9045,26/08/2022,Chocy Lover,3,2,0,5,0,5
9046,26/08/2022,Cream Keju,2,0,0,0,2,0
9047,26/08/2022,Durian,2,2,0,0,4,0
9048,26/08/2022,Long Stik,1,2,0,0,3,0
9049,26/08/2022,Rapisa,1,2,0,0,3,0
9050,26/08/2022,Space Jam,3,2,3,0,2,3
9051,26/08/2022,Pisang Coklat,4,5,2,0,7,2
9052,26/08/2022,Kacang Merah,0,2,0,0,2,0
9053,26/08/2022,Vanilla,1,0,1,0,0,1
9054,26/08/2022,Banana,2,0,2,0,0,2
9055,26/08/2022,Mocca,0,0,0,0,0,0
9056,26/08/2022,Susu,0,0,0,0,0,0
9057,26/08/2022,Srikaya,0,0,0,0,0,0
9058,26/08/2022,Roman Tape,0,6,0,0,6,0
9059,26/08/2022,Donat,0,4,0,0,4,0
9060,26/08/2022,Krumpul,9,0,4,0,5,4
9061,26/08/2022,Tiramisu,6,0,3,0,3,3
9062,27/08/2022,Bronis Kukus,7,4,5,0,6,5
9063,27/08/2022,Bronis Oven,2,6,0,0,8,0
9064,27/08/2022,F 20,2,1,0,0,3,0
9065,27/08/2022,B 20,2,1,0,0,3,0
9066,27/08/2022,F Kacang,0,0,0,0,0,0
9067,27/08/2022,B Kacang,0,0,0,0,0,0
9068,27/08/2022,Marmer Kotak,2,1,1,0,2,1
9069,27/08/2022,Marmer Bulat,1,1,0,0,2,0
9070,27/08/2022,Pandan Kotak,1,1,1,0,1,1
9071,27/08/2022,Pandan Bulat,0,1,0,0,1,0
9072,27/08/2022,Chiffon Keju,0,0,0,0,0,0
9073,27/08/2022,Chiffon Biasa,0,0,0,0,0,0
9074,27/08/2022,Bakpia,0,0,0,0,0,0
9075,27/08/2022,Tawar,3,4,1,0,6,1
9076,27/08/2022,Taker,12,0,1,0,11,1
9077,27/08/2022,Lapis Warna 20 cm Kotak,0,0,0,0,0,0
9078,27/08/2022,Lapis Warna 20 cm Bulat,0,0,0,0,0,0
9079,27/08/2022,Lapis Warna 18 cm Kotak,0,0,0,0,0,0
9080,27/08/2022,Roll Nanas K,2,2,2,0,2,2
9081,27/08/2022,Roll Coklat B,0,0,0,0,0,0
9082,27/08/2022,Roll Coklat K,2,2,2,0,2,2
9083,27/08/2022,Cake Tape,3,0,0,0,3,0
9084,27/08/2022,Cake Spekuk,2,0,1,0,1,1
9085,27/08/2022,Cake Keju,2,1,2,0,1,2
9086,27/08/2022,Cake Keju Meses,0,3,1,0,2,1
9087,27/08/2022,Cake Meses,0,0,0,0,0,0
9088,27/08/2022,Aloha,2,2,1,0,3,1
9089,27/08/2022,Abon,7,2,2,0,7,2
9090,27/08/2022,Ayam,4,0,1,0,3,1
9091,27/08/2022,Almond,0,0,0,0,0,0
9092,27/08/2022,Cocopandan,2,2,0,0,4,0
9093,27/08/2022,Cheesy,0,0,0,0,0,0
9094,27/08/2022,Chocy Lover,0,0,0,0,0,0
9095,27/08/2022,Cream Keju,2,2,2,0,2,2
9096,27/08/2022,Durian,4,0,3,0,1,3
9097,27/08/2022,Long Stik,3,0,1,0,2,1
9098,27/08/2022,Rapisa,3,0,2,0,1,2
9099,27/08/2022,Space Jam,2,2,0,0,4,0
9100,27/08/2022,Pisang Coklat,7,4,4,1,6,5
9101,27/08/2022,Kacang Merah,2,2,0,0,4,0
9102,27/08/2022,Vanilla,0,1,0,0,1,0
9103,27/08/2022,Banana,0,1,0,0,1,0
9104,27/08/2022,Mocca,0,0,0,0,0,0
9105,27/08/2022,Susu,0,0,0,0,0,0
9106,27/08/2022,Srikaya,0,0,0,0,0,0
9107,27/08/2022,Roman Tape,6,0,3,0,3,3
9108,27/08/2022,Donat,4,0,4,0,0,4
9109,27/08/2022,Krumpul,5,2,3,0,4,3
9110,27/08/2022,Tiramisu,3,2,0,0,5,0
9111,28/08/2022,Bronis Kukus,6,0,4,0,2,4
9112,28/08/2022,Bronis Oven,8,0,1,5,2,6
9113,28/08/2022,F 20,3,0,3,0,0,3
9114,28/08/2022,B 20,3,0,1,0,2,1
9115,28/08/2022,F Kacang,0,0,0,0,0,0
9116,28/08/2022,B Kacang,0,0,0,0,0,0
9117,28/08/2022,Marmer Kotak,2,0,1,0,1,1
9118,28/08/2022,Marmer Bulat,2,0,1,0,1,1
9119,28/08/2022,Pandan Kotak,1,0,0,0,1,0
9120,28/08/2022,Pandan Bulat,1,0,0,0,1,0
9121,28/08/2022,Chiffon Keju,0,0,0,0,0,0
9122,28/08/2022,Chiffon Biasa,0,0,0,0,0,0
9123,28/08/2022,Bakpia,0,0,0,0,0,0
9124,28/08/2022,Tawar,6,0,6,0,0,6
9125,28/08/2022,Taker,11,0,1,0,10,1
9126,28/08/2022,Lapis Warna 20 cm Kotak,0,0,0,0,0,0
9127,28/08/2022,Lapis Warna 20 cm Bulat,0,0,0,0,0,0
9128,28/08/2022,Lapis Warna 18 cm Kotak,0,0,0,0,0,0
9129,28/08/2022,Roll Nanas K,2,0,0,0,2,0
9130,28/08/2022,Roll Coklat B,0,0,0,0,0,0
9131,28/08/2022,Roll Coklat K,2,0,2,0,0,2
9132,28/08/2022,Cake Tape,3,0,1,0,2,1
9133,28/08/2022,Cake Spekuk,1,0,0,1,0,1
9134,28/08/2022,Cake Keju,1,0,0,0,1,0
9135,28/08/2022,Cake Keju Meses,2,0,0,0,2,0
9136,28/08/2022,Cake Meses,0,0,0,0,0,0
9137,28/08/2022,Aloha,3,0,3,0,0,3
9138,28/08/2022,Abon,7,0,5,0,2,5
9139,28/08/2022,Ayam,3,0,3,0,0,3
9140,28/08/2022,Almond,0,0,0,0,0,0
9141,28/08/2022,Cocopandan,4,0,4,0,0,4
9142,28/08/2022,Cheesy,0,0,0,0,0,0
9143,28/08/2022,Chocy Lover,0,0,0,0,0,0
9144,28/08/2022,Cream Keju,2,0,2,0,0,2
9145,28/08/2022,Durian,1,0,0,0,1,0
9146,28/08/2022,Long Stik,2,0,2,0,0,2
9147,28/08/2022,Rapisa,1,0,0,0,1,0
9148,28/08/2022,Space Jam,4,0,3,0,1,3
9149,28/08/2022,Pisang Coklat,6,0,5,0,1,5
9150,28/08/2022,Kacang Merah,4,0,1,0,3,1
9151,28/08/2022,Vanilla,1,0,1,0,0,1
9152,28/08/2022,Banana,1,0,0,0,1,0
9153,28/08/2022,Mocca,0,0,0,0,0,0
9154,28/08/2022,Susu,0,0,0,0,0,0
9155,28/08/2022,Srikaya,0,0,0,0,0,0
9156,28/08/2022,Roman Tape,3,0,1,0,2,1
9157,28/08/2022,Donat,0,0,0,0,0,0
9158,28/08/2022,Krumpul,4,9,2,0,11,2
9159,28/08/2022,Tiramisu,5,0,4,0,1,4
9160,29/08/2022,Bronis Kukus,2,4,2,0,4,2
9161,29/08/2022,Bronis Oven,2,0,0,0,2,0
9162,29/08/2022,F 20,0,1,0,0,1,0
9163,29/08/2022,B 20,2,2,1,0,3,1
9164,29/08/2022,F Kacang,0,0,0,0,0,0
9165,29/08/2022,B Kacang,0,0,0,0,0,0
9166,29/08/2022,Marmer Kotak,1,1,1,0,1,1
9167,29/08/2022,Marmer Bulat,1,1,0,0,2,0
9168,29/08/2022,Pandan Kotak,1,1,2,0,0,2
9169,29/08/2022,Pandan Bulat,1,1,1,0,1,1
9170,29/08/2022,Chiffon Keju,0,0,0,0,0,0
9171,29/08/2022,Chiffon Biasa,0,0,0,0,0,0
9172,29/08/2022,Bakpia,0,0,0,0,0,0
9173,29/08/2022,Tawar,0,4,0,0,4,0
9174,29/08/2022,Taker,10,0,1,0,9,1
9175,29/08/2022,Lapis Warna 20 cm Kotak,0,0,0,0,0,0
9176,29/08/2022,Lapis Warna 20 cm Bulat,0,0,0,0,0,0
9177,29/08/2022,Lapis Warna 18 cm Kotak,0,0,0,0,0,0
9178,29/08/2022,Roll Nanas K,2,0,2,0,0,2
9179,29/08/2022,Roll Coklat B,0,0,0,0,0,0
9180,29/08/2022,Roll Coklat K,0,0,0,0,0,0
9181,29/08/2022,Cake Tape,2,3,2,0,3,2
9182,29/08/2022,Cake Spekuk,0,0,0,0,0,0
9183,29/08/2022,Cake Keju,1,2,0,0,3,0
9184,29/08/2022,Cake Keju Meses,2,2,0,0,4,0
9185,29/08/2022,Cake Meses,0,0,0,0,0,0
9186,29/08/2022,Aloha,0,2,0,0,2,0
9187,29/08/2022,Abon,2,2,3,0,1,3
9188,29/08/2022,Ayam,0,2,0,0,2,0
9189,29/08/2022,Almond,0,0,0,0,0,0
9190,29/08/2022,Cocopandan,0,0,0,0,0,0
9191,29/08/2022,Cheesy,0,0,0,0,0,0
9192,29/08/2022,Chocy Lover,0,2,0,0,2,0
9193,29/08/2022,Cream Keju,0,2,2,0,0,2
9194,29/08/2022,Durian,1,2,1,0,2,1
9195,29/08/2022,Long Stik,0,2,0,0,2,0
9196,29/08/2022,Rapisa,1,2,1,0,2,1
9197,29/08/2022,Space Jam,1,0,0,0,1,0
9198,29/08/2022,Pisang Coklat,1,5,2,0,4,2
9199,29/08/2022,Kacang Merah,3,0,1,0,2,1
9200,29/08/2022,Vanilla,0,0,0,0,0,0
9201,29/08/2022,Banana,1,0,0,0,1,0
9202,29/08/2022,Mocca,0,3,0,0,3,0
9203,29/08/2022,Susu,0,3,0,0,3,0
9204,29/08/2022,Srikaya,0,0,0,0,0,0
9205,29/08/2022,Roman Tape,2,6,6,0,2,6
9206,29/08/2022,Donat,0,0,0,0,0,0
9207,29/08/2022,Krumpul,11,4,9,0,6,9
9208,29/08/2022,Tiramisu,1,3,1,0,3,1
9209,30/08/2022,Bronis Kukus,4,0,0,0,4,0
9210,30/08/2022,Bronis Oven,2,0,0,0,2,0
9211,30/08/2022,F 20,1,0,0,0,1,0
9212,30/08/2022,B 20,3,0,2,0,1,2
9213,30/08/2022,F Kacang,0,0,0,0,0,0
9214,30/08/2022,B Kacang,0,0,0,0,0,0
9215,30/08/2022,Marmer Kotak,1,0,0,0,1,0
9216,30/08/2022,Marmer Bulat,2,0,1,0,1,1
9217,30/08/2022,Pandan Kotak,0,1,0,0,1,0
9218,30/08/2022,Pandan Bulat,1,1,1,0,1,1
9219,30/08/2022,Chiffon Keju,0,0,0,0,0,0
9220,30/08/2022,Chiffon Biasa,0,0,0,0,0,0
9221,30/08/2022,Bakpia,0,0,0,0,0,0
9222,30/08/2022,Tawar,4,4,0,0,8,0
9223,30/08/2022,Taker,9,0,1,0,8,1
9224,30/08/2022,Lapis Warna 20 cm Kotak,0,0,0,0,0,0
9225,30/08/2022,Lapis Warna 20 cm Bulat,0,0,0,0,0,0
9226,30/08/2022,Lapis Warna 18 cm Kotak,0,0,0,0,0,0
9227,30/08/2022,Roll Nanas K,0,2,0,0,2,0
9228,30/08/2022,Roll Coklat B,0,0,0,0,0,0
9229,30/08/2022,Roll Coklat K,0,2,0,0,2,0
9230,30/08/2022,Cake Tape,3,0,0,0,3,0
9231,30/08/2022,Cake Spekuk,0,2,0,0,2,0
9232,30/08/2022,Cake Keju,3,1,3,0,1,3
9233,30/08/2022,Cake Keju Meses,4,3,4,0,3,4
9234,30/08/2022,Cake Meses,0,0,0,0,0,0
9235,30/08/2022,Aloha,2,2,2,0,2,2
9236,30/08/2022,Abon,1,2,1,0,2,1
9237,30/08/2022,Ayam,2,2,2,0,2,2
9238,30/08/2022,Almond,0,0,0,0,0,0
9239,30/08/2022,Cocopandan,0,2,0,0,2,0
9240,30/08/2022,Cheesy,0,6,0,0,6,0
9241,30/08/2022,Chocy Lover,2,2,1,0,3,1
9242,30/08/2022,Cream Keju,0,0,0,0,0,0
9243,30/08/2022,Durian,2,2,1,0,3,1
9244,30/08/2022,Long Stik,2,0,2,0,0,2
9245,30/08/2022,Rapisa,2,2,2,0,2,2
9246,30/08/2022,Space Jam,1,2,1,0,2,1
9247,30/08/2022,Pisang Coklat,4,2,3,0,3,3
9248,30/08/2022,Kacang Merah,2,2,2,0,2,2
9249,30/08/2022,Vanilla,0,2,0,0,2,0
9250,30/08/2022,Banana,1,2,1,0,2,1
9251,30/08/2022,Mocca,3,0,3,0,0,3
9252,30/08/2022,Susu,3,0,1,1,1,2
9253,30/08/2022,Srikaya,0,0,0,0,0,0
9254,30/08/2022,Roman Tape,2,0,2,0,0,2
9255,30/08/2022,Donat,0,0,0,0,0,0
9256,30/08/2022,Krumpul,6,4,5,0,5,5
9257,30/08/2022,Tiramisu,3,2,1,0,4,1
9258,31/08/2022,Bronis Kukus,4,1,0,0,5,0
9259,31/08/2022,Bronis Oven,2,0,0,0,2,0
9260,31/08/2022,F 20,1,0,1,0,0,1
9261,31/08/2022,B 20,1,1,0,0,2,0
9262,31/08/2022,F Kacang,0,0,0,0,0,0
9263,31/08/2022,B Kacang,0,0,0,0,0,0
9264,31/08/2022,Marmer Kotak,1,1,1,0,1,1
9265,31/08/2022,Marmer Bulat,1,1,0,0,2,0
9266,31/08/2022,Pandan Kotak,1,1,1,0,1,1
9267,31/08/2022,Pandan Bulat,1,1,1,0,1,1
9268,31/08/2022,Chiffon Keju,0,0,0,0,0,0
9269,31/08/2022,Chiffon Biasa,0,0,0,0,0,0
9270,31/08/2022,Bakpia,0,0,0,0,0,0
9271,31/08/2022,Tawar,8,0,4,4,0,8
9272,31/08/2022,Taker,8,16,1,0,23,1
9273,31/08/2022,Lapis Warna 20 cm Kotak,0,0,0,0,0,0
9274,31/08/2022,Lapis Warna 20 cm Bulat,0,0,0,0,0,0
9275,31/08/2022,Lapis Warna 18 cm Kotak,0,0,0,0,0,0
9276,31/08/2022,Roll Nanas K,2,0,0,0,2,0
9277,31/08/2022,Roll Coklat B,0,0,0,0,0,0
9278,31/08/2022,Roll Coklat K,2,0,0,0,2,0
9279,31/08/2022,Cake Tape,3,3,1,0,5,1
9280,31/08/2022,Cake Spekuk,2,0,0,0,2,0
9281,31/08/2022,Cake Keju,1,0,0,0,1,0
9282,31/08/2022,Cake Keju Meses,3,0,0,0,3,0
9283,31/08/2022,Cake Meses,0,0,0,0,0,0
9284,31/08/2022,Aloha,2,2,2,0,2,2
9285,31/08/2022,Abon,2,2,0,2,2,2
9286,31/08/2022,Ayam,2,2,0,2,2,2
9287,31/08/2022,Almond,0,0,0,0,0,0
9288,31/08/2022,Cocopandan,2,0,0,2,0,2
9289,31/08/2022,Cheesy,6,0,0,6,0,6
9290,31/08/2022,Chocy Lover,3,0,0,3,0,3
9291,31/08/2022,Cream Keju,0,2,0,0,2,0
9292,31/08/2022,Durian,3,0,0,3,0,3
9293,31/08/2022,Long Stik,0,2,0,0,2,0
9294,31/08/2022,Rapisa,2,0,0,2,0,2
9295,31/08/2022,Space Jam,2,0,0,2,0,2
9296,31/08/2022,Pisang Coklat,3,0,0,3,0,3
9297,31/08/2022,Kacang Merah,2,0,0,2,0,2
9298,31/08/2022,Vanilla,2,0,0,2,0,2
9299,31/08/2022,Banana,2,0,0,2,0,2
9300,31/08/2022,Mocca,0,0,0,0,0,0
9301,31/08/2022,Susu,1,0,1,0,0,1
9302,31/08/2022,Srikaya,0,0,0,0,0,0
9303,31/08/2022,Roman Tape,0,0,0,0,0,0
9304,31/08/2022,Donat,0,0,0,0,0,0
9305,31/08/2022,Krumpul,5,0,0,5,0,5
9306,31/08/2022,Tiramisu,4,3,0,4,3,4
9307,01/09/2022,Bronis Kukus,5,3,8,0,0,8
9308,01/09/2022,Bronis Oven,2,0,1,0,1,1
9309,01/09/2022,F 20,0,1,0,0,1,0
9310,01/09/2022,B 20,2,1,2,0,1,2
9311,01/09/2022,F Kacang,0,0,0,0,0,0
9312,01/09/2022,B Kacang,0,0,0,0,0,0
9313,01/09/2022,Marmer Kotak,1,0,0,1,0,1
9314,01/09/2022,Marmer Bulat,2,0,2,0,0,2
9315,01/09/2022,Pandan Kotak,1,0,1,0,0,1
9316,01/09/2022,Pandan Bulat,1,0,1,0,0,1
9317,01/09/2022,Chiffon Keju,0,0,0,0,0,0
9318,01/09/2022,Chiffon Biasa,0,0,0,0,0,0
9319,01/09/2022,Bakpia,0,0,0,0,0,0
9320,01/09/2022,Tawar,0,5,4,0,1,4
9321,01/09/2022,Taker,23,0,2,0,21,2
9322,01/09/2022,Lapis Warna 20 cm Kotak,0,0,0,0,0,0
9323,01/09/2022,Lapis Warna 20 cm Bulat,0,0,0,0,0,0
9324,01/09/2022,Lapis Warna 18 cm Kotak,0,0,0,0,0,0
9325,01/09/2022,Roll Nanas K,2,2,2,0,2,2
9326,01/09/2022,Roll Coklat B,0,0,0,0,0,0
9327,01/09/2022,Roll Coklat K,2,2,2,0,2,2
9328,01/09/2022,Cake Tape,5,0,3,0,2,3
9329,01/09/2022,Cake Spekuk,2,0,0,2,0,2
9330,01/09/2022,Cake Keju,1,1,1,0,1,1
9331,01/09/2022,Cake Keju Meses,3,3,4,0,2,4
9332,01/09/2022,Cake Meses,0,0,0,0,0,0
9333,01/09/2022,Aloha,2,3,3,0,2,3
9334,01/09/2022,Abon,2,2,2,0,2,2
9335,01/09/2022,Ayam,2,2,4,0,0,4
9336,01/09/2022,Almond,0,0,0,0,0,0
9337,01/09/2022,Cocopandan,0,2,0,0,2,0
9338,01/09/2022,Cheesy,0,0,0,0,0,0
9339,01/09/2022,Chocy Lover,0,2,0,0,2,0
9340,01/09/2022,Cream Keju,2,2,2,0,2,2
9341,01/09/2022,Durian,0,2,0,0,2,0
9342,01/09/2022,Long Stik,2,2,2,0,2,2
9343,01/09/2022,Rapisa,0,2,0,0,2,0
9344,01/09/2022,Space Jam,0,2,0,0,2,0
9345,01/09/2022,Pisang Coklat,0,5,3,0,2,3
9346,01/09/2022,Kacang Merah,0,2,0,0,2,0
9347,01/09/2022,Vanilla,0,0,0,0,0,0
9348,01/09/2022,Banana,0,2,0,0,2,0
9349,01/09/2022,Mocca,0,0,0,0,0,0
9350,01/09/2022,Susu,0,0,0,0,0,0
9351,01/09/2022,Srikaya,0,0,0,0,0,0
9352,01/09/2022,Roman Tape,0,0,0,0,0,0
9353,01/09/2022,Donat,0,0,0,0,0,0
9354,01/09/2022,Krumpul,0,7,2,0,5,2
9355,01/09/2022,Tiramisu,3,4,4,0,3,4
9356,02/09/2022,Bronis Kukus,0,4,2,0,2,2
9357,02/09/2022,Bronis Oven,1,0,0,0,1,0
9358,02/09/2022,F 20,1,0,0,0,1,0
9359,02/09/2022,B 20,1,0,0,0,1,0
9360,02/09/2022,F Kacang,0,0,0,0,0,0
9361,02/09/2022,B Kacang,0,0,0,0,0,0
9362,02/09/2022,Marmer Kotak,0,1,0,0,1,0
9363,02/09/2022,Marmer Bulat,0,1,0,0,1,0
9364,02/09/2022,Pandan Kotak,0,1,0,0,1,0
9365,02/09/2022,Pandan Bulat,0,1,0,0,1,0
9366,02/09/2022,Chiffon Keju,0,1,0,0,1,0
9367,02/09/2022,Chiffon Biasa,0,0,0,0,0,0
9368,02/09/2022,Bakpia,0,0,0,0,0,0
9369,02/09/2022,Tawar,1,4,2,0,3,2
9370,02/09/2022,Taker,21,0,4,0,17,4
9371,02/09/2022,Lapis Warna 20 cm Kotak,0,0,0,0,0,0
9372,02/09/2022,Lapis Warna 20 cm Bulat,0,0,0,0,0,0
9373,02/09/2022,Lapis Warna 18 cm Kotak,0,0,0,0,0,0
9374,02/09/2022,Roll Nanas K,2,0,0,1,1,1
9375,02/09/2022,Roll Coklat B,0,0,0,0,0,0
9376,02/09/2022,Roll Coklat K,2,0,0,0,2,0
9377,02/09/2022,Cake Tape,2,0,1,0,1,1
9378,02/09/2022,Cake Spekuk,0,0,0,0,0,0
9379,02/09/2022,Cake Keju,1,0,0,0,1,0
9380,02/09/2022,Cake Keju Meses,2,0,1,0,1,1
9381,02/09/2022,Cake Meses,0,0,0,0,0,0
9382,02/09/2022,Aloha,2,2,0,0,4,0
9383,02/09/2022,Abon,2,3,1,0,4,1
9384,02/09/2022,Ayam,0,3,0,0,3,0
9385,02/09/2022,Almond,0,0,0,0,0,0
9386,02/09/2022,Cocopandan,2,5,1,0,6,1
9387,02/09/2022,Cheesy,0,0,0,0,0,0
9388,02/09/2022,Chocy Lover,2,2,1,0,3,1
9389,02/09/2022,Cream Keju,2,2,1,0,3,1
9390,02/09/2022,Durian,2,2,0,0,4,0
9391,02/09/2022,Long Stik,2,2,2,0,2,2
9392,02/09/2022,Rapisa,2,2,1,0,3,1
9393,02/09/2022,Space Jam,2,2,0,0,4,0
9394,02/09/2022,Pisang Coklat,2,7,3,0,6,3
9395,02/09/2022,Kacang Merah,2,2,0,0,4,0
9396,02/09/2022,Vanilla,0,2,0,0,2,0
9397,02/09/2022,Banana,2,0,0,0,2,0
9398,02/09/2022,Mocca,0,0,0,0,0,0
9399,02/09/2022,Susu,0,0,0,0,0,0
9400,02/09/2022,Srikaya,0,0,0,0,0,0
9401,02/09/2022,Roman Tape,0,0,0,0,0,0
9402,02/09/2022,Donat,0,0,0,0,0,0
9403,02/09/2022,Krumpul,5,0,3,0,2,3
9404,02/09/2022,Tiramisu,3,0,0,0,3,0
9405,03/09/2022,Bronis Kukus,2,4,1,0,5,1
9406,03/09/2022,Bronis Oven,1,4,0,0,5,0
9407,03/09/2022,F 20,1,1,1,0,1,1
9408,03/09/2022,B 20,1,1,1,0,1,1
9409,03/09/2022,F Kacang,0,0,0,0,0,0
9410,03/09/2022,B Kacang,0,0,0,0,0,0
9411,03/09/2022,Marmer Kotak,1,1,0,0,2,0
9412,03/09/2022,Marmer Bulat,1,1,0,0,2,0
9413,03/09/2022,Pandan Kotak,1,1,1,0,1,1
9414,03/09/2022,Pandan Bulat,1,1,1,0,1,1
9415,03/09/2022,Chiffon Keju,1,0,0,0,1,0
9416,03/09/2022,Chiffon Biasa,0,0,0,0,0,0
9417,03/09/2022,Bakpia,0,0,0,0,0,0
9418,03/09/2022,Tawar,3,4,0,1,6,1
9419,03/09/2022,Taker,17,0,0,0,17,0
9420,03/09/2022,Lapis Warna 20 cm Kotak,0,0,0,0,0,0
9421,03/09/2022,Lapis Warna 20 cm Bulat,0,0,0,0,0,0
9422,03/09/2022,Lapis Warna 18 cm Kotak,0,0,0,0,0,0
9423,03/09/2022,Roll Nanas K,1,2,1,0,2,1
9424,03/09/2022,Roll Coklat B,0,0,0,0,0,0
9425,03/09/2022,Roll Coklat K,2,2,2,0,2,2
9426,03/09/2022,Cake Tape,1,3,1,0,3,1
9427,03/09/2022,Cake Spekuk,0,2,0,0,2,0
9428,03/09/2022,Cake Keju,1,1,0,0,2,0
9429,03/09/2022,Cake Keju Meses,1,3,0,0,4,0
9430,03/09/2022,Cake Meses,0,0,0,0,0,0
9431,03/09/2022,Aloha,4,0,2,0,2,2
9432,03/09/2022,Abon,4,0,3,0,1,3
9433,03/09/2022,Ayam,3,0,3,0,0,3
9434,03/09/2022,Almond,0,5,0,0,5,0
9435,03/09/2022,Cocopandan,6,0,0,0,6,0
9436,03/09/2022,Cheesy,0,0,0,0,0,0
9437,03/09/2022,Chocy Lover,3,0,0,0,3,0
9438,03/09/2022,Cream Keju,3,0,3,0,0,3
9439,03/09/2022,Durian,4,0,0,0,4,0
9440,03/09/2022,Long Stik,2,0,2,0,0,2
9441,03/09/2022,Rapisa,3,0,2,0,1,2
9442,03/09/2022,Space Jam,4,0,4,0,0,4
9443,03/09/2022,Pisang Coklat,6,0,6,0,0,6
9444,03/09/2022,Kacang Merah,4,0,0,0,4,0
9445,03/09/2022,Vanilla,2,0,1,0,1,1
9446,03/09/2022,Banana,2,0,2,0,0,2
9447,03/09/2022,Mocca,0,0,0,0,0,0
9448,03/09/2022,Susu,0,0,0,0,0,0
9449,03/09/2022,Srikaya,0,0,0,0,0,0
9450,03/09/2022,Roman Tape,0,6,0,0,6,0
9451,03/09/2022,Donat,0,4,4,0,0,4
9452,03/09/2022,Krumpul,2,5,7,0,0,7
9453,03/09/2022,Tiramisu,3,0,2,0,1,2
9454,04/09/2022,Bronis Kukus,5,0,2,0,3,2
9455,04/09/2022,Bronis Oven,5,0,1,0,4,1
9456,04/09/2022,F 20,1,0,1,0,0,1
9457,04/09/2022,B 20,1,0,0,0,1,0
9458,04/09/2022,F Kacang,0,0,0,0,0,0
9459,04/09/2022,B Kacang,0,0,0,0,0,0
9460,04/09/2022,Marmer Kotak,2,0,0,0,2,0
9461,04/09/2022,Marmer Bulat,2,0,0,0,2,0
9462,04/09/2022,Pandan Kotak,1,0,0,0,1,0
9463,04/09/2022,Pandan Bulat,1,0,1,0,0,1
